Component,Chemical Formula,salt,property_type,Concentration,Temperature,Property,"Property
Value",Concentration 2
,,SrCl2,osmotic_coeff,1.8503,498.2700,,0.7605,
,,SrCl2,osmotic_coeff,1.8661,498.2700,,0.7621,
,,SrCl2,osmotic_coeff,1.8790,498.2700,,0.7617,
,,SrCl2,osmotic_coeff,1.8852,498.7200,,0.7623,
,,SrCl2,osmotic_coeff,1.8989,498.2700,,0.7634,
,,SrCl2,osmotic_coeff,1.9864,473.6800,,0.8588,
,,SrCl2,osmotic_coeff,1.9866,473.8500,,0.8622,
,,SrCl2,osmotic_coeff,2.0076,473.6800,,0.8615,
,,SrCl2,osmotic_coeff,2.0114,523.2000,,0.6932,
,,SrCl2,osmotic_coeff,2.0205,523.2000,,0.6939,
,,SrCl2,osmotic_coeff,2.0219,524.1200,,0.6922,
,,SrCl2,osmotic_coeff,2.0507,473.8500,,0.8692,
,,SrCl2,osmotic_coeff,2.0525,524.1200,,0.6947,
,,SrCl2,osmotic_coeff,2.1708,473.8500,,0.8836,
,,SrCl2,osmotic_coeff,2.2111,498.2700,,0.7945,
,,SrCl2,osmotic_coeff,2.2123,473.8500,,0.8883,
,,SrCl2,osmotic_coeff,2.2213,498.2700,,0.7949,
,,SrCl2,osmotic_coeff,2.3264,444.0300,,1.0115,
,,SrCl2,osmotic_coeff,2.3652,498.7200,,0.8082,
,,SrCl2,osmotic_coeff,2.3764,523.2000,,0.7216,
,,SrCl2,osmotic_coeff,2.3929,523.2000,,0.7231,
,,SrCl2,osmotic_coeff,2.4126,498.7200,,0.8129,
,,SrCl2,osmotic_coeff,2.4150,413.4500,,1.1341,
,,SrCl2,osmotic_coeff,2.4720,443.7600,,1.0347,
,,SrCl2,osmotic_coeff,2.5899,498.2700,,0.8305,
,,SrCl2,osmotic_coeff,2.6035,498.2700,,0.8316,
,,SrCl2,osmotic_coeff,2.6487,473.8500,,0.9406,
,,SrCl2,osmotic_coeff,2.6651,523.2000,,0.7432,
,,SrCl2,osmotic_coeff,2.6763,524.1200,,0.7419,
,,SrCl2,osmotic_coeff,2.6870,523.2000,,0.7451,
,,SrCl2,osmotic_coeff,2.6938,524.1200,,0.7440,
,,SrCl2,osmotic_coeff,2.9008,498.7200,,0.8581,
,,SrCl2,osmotic_coeff,2.9190,473.6800,,0.9724,
,,SrCl2,osmotic_coeff,2.9236,498.7200,,0.8596,
,,SrCl2,osmotic_coeff,2.9353,473.6800,,0.9722,
,,SrCl2,osmotic_coeff,2.9414,498.7200,,0.8615,
,,SrCl2,osmotic_coeff,2.9595,498.7200,,0.8630,
,,SrCl2,osmotic_coeff,2.9743,498.2700,,0.8655,
,,SrCl2,osmotic_coeff,2.9881,498.2700,,0.8666,
,,SrCl2,osmotic_coeff,3.0046,498.7200,,0.8670,
,,SrCl2,osmotic_coeff,3.0070,523.2000,,0.7685,
,,SrCl2,osmotic_coeff,3.0131,523.2000,,0.7689,
,,SrCl2,osmotic_coeff,3.2229,473.6800,,1.0014,
,,SrCl2,osmotic_coeff,3.2389,524.1200,,0.7838,
,,SrCl2,osmotic_coeff,3.2459,473.6800,,1.0035,
,,SrCl2,osmotic_coeff,3.2657,524.1200,,0.7845,
,,SrCl2,osmotic_coeff,3.3587,498.2700,,0.8971,
,,SrCl2,osmotic_coeff,3.3724,498.2700,,0.8986,
,,SrCl2,osmotic_coeff,3.4110,498.7200,,0.8999,
,,SrCl2,osmotic_coeff,3.4205,523.2000,,0.7965,
,,SrCl2,osmotic_coeff,3.4228,498.7200,,0.9010,
,,SrCl2,osmotic_coeff,3.4325,523.2000,,0.7980,
,,SrCl2,osmotic_coeff,3.6684,473.6800,,1.0416,
,,SrCl2,osmotic_coeff,3.6888,473.6800,,1.0430,
,,SrCl2,osmotic_coeff,3.7582,498.2700,,0.9267,
,,SrCl2,osmotic_coeff,3.7739,498.2700,,0.9279,
,,SrCl2,osmotic_coeff,3.8108,524.1200,,0.8187,
,,SrCl2,osmotic_coeff,3.8392,498.7200,,0.9301,
,,SrCl2,osmotic_coeff,3.8400,524.1200,,0.8186,
,,SrCl2,osmotic_coeff,3.8579,498.7200,,0.9310,
,,SrCl2,osmotic_coeff,3.9076,523.2000,,0.8242,
,,SrCl2,osmotic_coeff,3.9423,523.2000,,0.8280,
,,SrCl2,osmotic_coeff,4.0322,523.2000,,0.8305,
,,SrCl2,osmotic_coeff,4.0509,523.2000,,0.8321,
,,SrCl2,osmotic_coeff,4.1358,498.2700,,0.9488,
,,SrCl2,osmotic_coeff,4.1390,473.6800,,1.0758,
,,SrCl2,osmotic_coeff,4.1509,473.6800,,1.0756,
,,SrCl2,osmotic_coeff,4.1509,498.2700,,0.9497,
,,SrCl2,osmotic_coeff,4.3260,523.2000,,0.8446,
,,SrCl2,osmotic_coeff,4.3559,523.2000,,0.8450,
,,SrCl2,osmotic_coeff,4.4709,498.7200,,0.9609,
,,SrCl2,osmotic_coeff,4.4864,498.7200,,0.9620,
,,SrCl2,osmotic_coeff,4.5249,498.2700,,0.9657,
,,SrCl2,osmotic_coeff,4.5369,498.2700,,0.9660,
,,SrCl2,osmotic_coeff,4.5391,524.1200,,0.8483,
,,SrCl2,osmotic_coeff,4.6882,523.2000,,0.8575,
,,SrCl2,osmotic_coeff,4.7261,523.2000,,0.8577,
,,SrCl2,osmotic_coeff,4.7491,524.1200,,0.8563,
,,SrCl2,osmotic_coeff,4.9001,498.7200,,0.9749,
,,SrCl2,osmotic_coeff,4.9127,498.7200,,0.9755,
,,SrCl2,osmotic_coeff,5.0709,523.2000,,0.8670,
,,SrCl2,osmotic_coeff,5.1020,523.2000,,0.8664,
,,SrCl2,osmotic_coeff,5.4117,524.1200,,0.8703,
,,SrCl2,osmotic_coeff,5.5424,524.1200,,0.8724,
Component 1,SrCl2,SrCl2,osmotic_coeff,,,,,
,,SrCl2,osmotic_coeff,mol/kg H2O,°C,-,,
,,SrCl2,osmotic_coeff,0.1195,25.0000,,0.8326,
,,SrCl2,osmotic_coeff,0.1574,25.0000,,0.8474,
,,SrCl2,osmotic_coeff,0.1935,25.0000,,0.8601,
,,SrCl2,osmotic_coeff,0.3942,25.0000,,0.8753,
,,SrCl2,osmotic_coeff,0.5501,25.0000,,0.9018,
,,SrCl2,osmotic_coeff,0.5601,25.0000,,0.9011,
,,SrCl2,osmotic_coeff,0.7120,25.0000,,0.9318,
,,SrCl2,osmotic_coeff,0.8320,25.0000,,0.9592,
,,SrCl2,osmotic_coeff,0.9452,25.0000,,0.9864,
,,SrCl2,osmotic_coeff,1.0280,25.0000,,1.0087,
,,SrCl2,osmotic_coeff,1.0940,25.0000,,1.0219,
,,SrCl2,osmotic_coeff,1.2590,25.0000,,1.0617,
,,SrCl2,osmotic_coeff,1.3170,25.0000,,1.0749,
,,SrCl2,osmotic_coeff,1.4720,25.0000,,1.1140,
,,SrCl2,osmotic_coeff,1.6820,25.0000,,1.1675,
,,SrCl2,osmotic_coeff,1.8370,25.0000,,1.2106,
,,SrCl2,osmotic_coeff,2.0430,25.0000,,1.2720,
,,SrCl2,osmotic_coeff,2.0680,25.0000,,1.2787,
,,SrCl2,osmotic_coeff,2.1570,25.0000,,1.3057,
,,SrCl2,osmotic_coeff,2.2580,25.0000,,1.3377,
Component 1,Ba(NO3)2,Ba(NO3)2,osmotic_coeff,,,,,
,,Ba(NO3)2,osmotic_coeff,mol/kg H2O,°C,-,,
,,Ba(NO3)2,osmotic_coeff,0.1000,25.0000,,0.7710,
,,Ba(NO3)2,osmotic_coeff,0.2000,25.0000,,0.7240,
